label,horizon,family,k,seed,delta,fit_seconds_sum,N_sessions,N_origins
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,0,20260908,0.0011514559603496867,1884.9288948999892,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,1,20260909,0.0010427091952367345,1903.266505399777,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,2,20260910,0.0009744548764478391,2218.852817199833,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,3,20260911,0.0010778730300260123,2268.275394600001,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,4,20260912,0.0011607799812825006,2664.995812200097,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,5,20260913,0.0009401308526690306,2663.187143499672,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,6,20260914,0.0008388213886521391,2679.2786311995296,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,7,20260915,0.0004483126170920695,2696.415167600382,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,8,20260916,0.0007806687102799955,2670.80454400045,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,9,20260917,0.0010892867705870055,2675.6775193996727,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,10,20260918,0.0009528957269603758,2642.3665663997235,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,11,20260919,0.0009028018385155328,2656.6194861998083,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,12,20260920,0.0009080975435315049,2655.0804341998883,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,13,20260921,0.0009043311829546879,2651.2337571997195,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,14,20260922,0.001287204999106369,2680.985379999911,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,15,20260923,0.0006165571606707434,2634.245972400182,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,16,20260924,0.0007296494452249405,2639.7336002000666,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,17,20260925,0.0006059314755687713,2660.325022500154,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,18,20260926,0.0005020258303611964,2680.5146580001747,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,19,20260927,0.0009116909988338106,2669.8379657002806,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,20,20260928,0.0011966722295302056,2657.5783807004336,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,21,20260929,0.0010070105853807005,2651.0580991999595,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,22,20260930,0.000619263823138303,2684.426082500111,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,23,20260931,0.0010162699520374775,2687.063602399867,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,24,20260932,0.0012788861445396738,2698.593656400073,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,25,20260933,0.0009241652236596741,2694.202785799949,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,26,20260934,0.000745045309886107,2696.054512500268,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,27,20260935,0.0007939761896596519,2679.609880300006,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,28,20260936,0.0011616233499304387,2705.754756800161,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,29,20260937,0.0008091184779847154,2692.9323984005314,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,30,20260938,0.001060877164484623,2670.532560300664,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,31,20260939,0.0007947311037601739,2656.891176799778,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,32,20260940,0.0012804267300225952,2660.357432699733,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,33,20260941,0.0012682543035143082,2657.4384851998766,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,34,20260942,0.0012838919061842174,2665.98879350035,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,35,20260943,0.001275505997947272,2710.926811399666,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,36,20260944,0.0006106992933489718,2703.7999076003616,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,37,20260945,0.001096935415638753,2737.5091741004435,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,38,20260946,0.000700607505792931,2667.8893460001273,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,39,20260947,0.0010985248818834266,2686.8074478000053,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,40,20260948,0.0009147906197149615,2690.429362399882,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,41,20260949,0.0007021987396121086,2694.4586242999358,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,42,20260950,0.0009059531425442057,2702.568848299823,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,43,20260951,0.0004842373182555763,2688.941042599705,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,44,20260952,0.0006517548891477396,2738.2229146001628,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,45,20260953,0.00028114413787626996,2704.5647082998476,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,46,20260954,0.001001632080618868,2719.0608151998895,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,47,20260955,0.0011714208213060983,2682.8209433998563,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,48,20260956,0.0012567934226974152,2725.896180000447,419,160832
"robustez comprometida en la propuesta, ejecutada después de la lectura primaria; no selecciona modelos ni cambia el titular; se reporta salga como salga",15,log_ridge_harq,49,20260957,0.001057862263695129,2704.2041529002017,419,160832
