horizon_minutes,window,N_asset_sessions,N_origins,N_sessions,alpha,alternative,baseline_loss,baseline_qlike,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,dm_hac_lags,dm_hac_p_two_sided,dm_hac_statistic,endpoint,estimate,expanded_loss,expanded_qlike,family,gw_hac_diagnostic_df,gw_hac_diagnostic_p,gw_hac_diagnostic_statistic,gw_status,hypothesis_status,inference_role,interval,nominal_p_role,null,null_calibration,null_exceedances,p_for_decision,p_raw,percent_reduction_mean,qlike_reduction_percent,rejected,removed_each_tail,statistic,status,p_bilateral,p_holm_bilateral
30,primary,2514,160832,419,0.05,greater,0.1473067406637844,0.1473067406637844,5,9999,20260907,0.005540719606568932,0.0005570052727676305,B1_over_B0,5,0.05849635102521796,1.891959695863125,qlike_mean,0.002546895917702083,0.14475984474608233,0.14475984474608233,log_ridge_harq,2,0.005337710691246614,10.46591685487321,ASYMPTOTIC_DIAGNOSTIC,REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,438,0.0439,0.0439,1.7289744557685687,1.7289744557685687,True,0,mean,COMPUTED,0.0467,0.1401
30,primary,2514,160832,419,0.05,greater,0.14475984474608233,0.14475984474608233,5,9999,20260907,0.0017735436831533618,-0.00015343469579501222,B2_over_B1,5,0.10126656912850938,1.6387440824141652,qlike_mean,0.000802389659514178,0.14395745508656813,0.14395745508656813,log_ridge_harq,2,0.22242924821111104,3.006292427024026,ASYMPTOTIC_DIAGNOSTIC,NOT_REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,524,0.0525,0.0525,0.5542902183417086,0.5542902183417086,False,0,mean,COMPUTED,0.1013,0.2026
30,primary,2514,160832,419,0.05,greater,0.14931695344824814,0.14931695344824814,5,9999,20260907,0.005486016539622717,0.0010149406976682313,B1_over_B0,5,0.006081058790034832,2.7433782812238205,qlike_mean,0.003122485902953738,0.14619446754529442,0.14619446754529442,lightgbm_qlike,2,0.010583715262407875,9.096877510352247,ASYMPTOTIC_DIAGNOSTIC,REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,52,0.0053,0.0053,2.091179756112532,2.091179756112532,True,0,mean,COMPUTED,0.0066,0.0264
30,primary,2514,160832,419,0.05,greater,0.14619446754529442,0.14619446754529442,5,9999,20260907,0.0008319667722548281,-0.0016475987079428186,B2_over_B1,5,0.7166138183882287,-0.3629880402770945,qlike_mean,-0.00023264695478901929,0.14642711450008342,0.14642711450008342,lightgbm_qlike,2,0.42107326306473036,1.7298968778166401,ASYMPTOTIC_DIAGNOSTIC,NOT_REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,6630,0.6631,0.6631,-0.1591352659887351,-0.1591352659887351,False,0,mean,COMPUTED,0.7249,0.7249
30,confirmation,150,9750,25,0.05,greater,0.1818789108645419,0.1818789108645419,5,9999,20260907,0.0039476573819733395,-0.0028274371941787715,B1_over_B0,5,0.6038138718732512,0.5189238118804242,qlike_mean,0.0009113920712757084,0.18096751879326617,0.18096751879326617,log_ridge_harq,2,0.7855346815450036,0.48278134014289514,ASYMPTOTIC_DIAGNOSTIC,NOT_REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,3237,0.3238,0.3238,0.5010982674920935,0.5010982674920935,False,0,mean,COMPUTED,0.6202,0.6578999999999999
30,confirmation,150,9750,25,0.05,greater,0.18096751879326617,0.18096751879326617,5,9999,20260907,0.01022276269681328,-0.0007443023224905518,B2_over_B1,5,0.250614023244772,1.1488592496229955,qlike_mean,0.0033669573912467952,0.1776005614020194,0.1776005614020194,log_ridge_harq,2,0.5040313767731139,1.3702335146927036,ASYMPTOTIC_DIAGNOSTIC,NOT_TESTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,NO_PROMOTABLE,delta <= 0,resampled statistic minus observed statistic; +1 correction,1611,,0.1612,1.8605313338539735,1.8605313338539735,False,0,mean,COMPUTED,0.3145,0.6578999999999999
30,confirmation,150,9750,25,0.05,greater,0.17494027080363075,0.17494027080363075,5,9999,20260907,0.007422188097779921,-0.0016852924088726668,B1_over_B0,5,0.16026843469414742,1.4041693223745948,qlike_mean,0.002914158133017256,0.1720261126706135,0.1720261126706135,lightgbm_qlike,2,0.26401393099509196,2.6635068166144964,ASYMPTOTIC_DIAGNOSTIC,NOT_REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,1103,0.1104,0.1104,1.6658017731596966,1.6658017731596966,False,0,mean,COMPUTED,0.2193,0.6578999999999999
30,confirmation,150,9750,25,0.05,greater,0.1720261126706135,0.1720261126706135,5,9999,20260907,2.4918118954779496e-05,-0.010378797484208193,B2_over_B1,5,0.1365823687439468,-1.4886393311103743,qlike_mean,-0.004152521449812964,0.17617863412042647,0.17617863412042647,lightgbm_qlike,2,0.3329741847372681,2.199380630636575,ASYMPTOTIC_DIAGNOSTIC,NOT_TESTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,NO_PROMOTABLE,delta <= 0,resampled statistic minus observed statistic; +1 correction,9265,,0.9266,-2.4138901852441395,-2.4138901852441395,False,0,mean,COMPUTED,0.0996,0.3984
15,primary,2514,160832,419,0.05,greater,0.1836603717937846,0.1836603717937846,5,9999,20260907,0.003453534376546728,0.0002529862671932415,B1_over_B0,5,0.05588231047643638,1.9119523160304173,qlike_mean,0.0016163117029221244,0.18204406009086246,0.18204406009086246,log_ridge_harq,2,0.029752198967090065,7.029704469723793,ASYMPTOTIC_DIAGNOSTIC,REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,389,0.039,0.039,0.8800546830738928,0.8800546830738928,True,0,mean,COMPUTED,0.0459,0.0918
15,primary,2514,160832,419,0.05,greater,0.18204406009086246,0.18204406009086246,5,9999,20260907,0.0019321615865300122,0.00033503697025205506,B2_over_B1,5,0.006240815139993914,2.734852937149572,qlike_mean,0.0011337596590923558,0.1809103004317701,0.1809103004317701,log_ridge_harq,2,0.022159850919000176,7.61894628921525,ASYMPTOTIC_DIAGNOSTIC,REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,31,0.0032,0.0032,0.622794096399778,0.622794096399778,True,0,mean,COMPUTED,0.0062,0.0248
15,primary,2514,160832,419,0.05,greater,0.18775025839388218,0.18775025839388218,5,9999,20260907,0.004102668666212466,0.0006109899462962658,B1_over_B0,5,0.015295120550837447,2.4253147268730464,qlike_mean,0.0021966192830256415,0.18555363911085654,0.18555363911085654,lightgbm_qlike,2,0.028320928459073105,7.12830845224446,ASYMPTOTIC_DIAGNOSTIC,REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,134,0.0135,0.0135,1.169968713660752,1.169968713660752,True,0,mean,COMPUTED,0.0149,0.044700000000000004
15,primary,2514,160832,419,0.05,greater,0.18555363911085654,0.18555363911085654,5,9999,20260907,0.0011041694991075965,-0.002044124778251595,B2_over_B1,5,0.7966941920871033,-0.257627774581645,qlike_mean,-0.00021290307176726115,0.18576654218262378,0.18576654218262378,lightgbm_qlike,2,0.9714338096466099,0.05796428920903146,ASYMPTOTIC_DIAGNOSTIC,NOT_REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,6279,0.628,0.628,-0.1147393674343757,-0.1147393674343757,False,0,mean,COMPUTED,0.8048,0.8048
15,confirmation,150,9750,25,0.05,greater,0.2390964004319574,0.2390964004319574,5,9999,20260907,0.0028780554487611836,-0.0022086272919664665,B1_over_B0,5,0.7417073686537676,0.32959319036613777,qlike_mean,0.00041622522194090185,0.23868017521001647,0.23868017521001647,log_ridge_harq,2,0.980710369179468,0.03895620679339959,ASYMPTOTIC_DIAGNOSTIC,NOT_REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,3907,0.3908,0.3908,0.17408259647110502,0.17408259647110502,False,0,mean,COMPUTED,0.766,1.0
15,confirmation,150,9750,25,0.05,greater,0.23868017521001647,0.23868017521001647,5,9999,20260907,0.014742152610369255,-0.0011087291167046942,B2_over_B1,5,0.26677228771333217,1.1105263319357201,qlike_mean,0.004767313254824691,0.23391286195519181,0.23391286195519181,log_ridge_harq,2,0.5256709526463414,1.2861596546063678,ASYMPTOTIC_DIAGNOSTIC,NOT_TESTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,NO_PROMOTABLE,delta <= 0,resampled statistic minus observed statistic; +1 correction,1757,,0.1758,1.9973645698181244,1.9973645698181244,False,0,mean,COMPUTED,0.36,1.0
15,confirmation,150,9750,25,0.05,greater,0.23658006676968593,0.23658006676968593,5,9999,20260907,0.01680713671969026,0.001644364167826952,B1_over_B0,5,0.06750091254587565,1.8283241827502852,qlike_mean,0.007482146159045653,0.22909792061064024,0.22909792061064024,lightgbm_qlike,2,0.19970285206010144,3.221849513878517,ASYMPTOTIC_DIAGNOSTIC,NOT_REJECTED,PRIMARY,two-sided percentile 95%; not inversion of centered-null p,USED_FOR_FIXED_SEQUENCE,delta <= 0,resampled statistic minus observed statistic; +1 correction,567,0.0568,0.0568,3.162627461057245,3.162627461057245,False,0,mean,COMPUTED,0.0568,0.2272
