horizon_minutes,window,profile,stratum,family,contrast,N_origins,N_sessions,N_asset_sessions,first_session,last_session,base_qlike_pooled,rich_qlike_pooled,delta_pooled,percent_reduction_pooled,base_qlike_equal_session_asset,rich_qlike_equal_session_asset,delta_equal_session_asset,percent_reduction_equal_session_asset,N_positive_session_deltas,N_negative_session_deltas,N_zero_session_deltas,minimum_session_delta,median_session_delta,new_p_value,inference_role
30,primary,intraday,middle_registered_origin60_299,lightgbm_qlike,B1_over_B0,118819,419,2513,2024-10-28,2026-07-31,0.1488227731947827,0.1461222764675685,0.0027004967272141896,1.8145722386719112,0.1481988492454872,0.14549733330294923,0.0027015159425379798,1.8228994059616448,247.0,172.0,0.0,-0.18337780770640527,0.0014301494507784063,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,middle_registered_origin60_299,lightgbm_qlike,B2_over_B1,118819,419,2513,2024-10-28,2026-07-31,0.1461222764675685,0.1464681833488063,-0.00034590688123773496,-0.2367242624463958,0.14549733330294923,0.1458281555697407,-0.00033082226679145843,-0.2273734227847547,222.0,197.0,0.0,-0.18879212276288915,0.00039227886811969703,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,last_registered_block_origin_ge300,log_ridge_harq,B1_over_B0,29562,414,2482,2024-10-28,2026-07-31,0.17496136997917203,0.1743576203670382,0.0006037496121338399,0.3450759514547196,0.17554950468696306,0.17502747080228057,0.000522033884682499,0.2973713230426831,221.0,193.0,0.0,-0.13843448275200831,0.0007595344976360462,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,last_registered_block_origin_ge300,log_ridge_harq,B2_over_B1,29562,414,2482,2024-10-28,2026-07-31,0.1743576203670382,0.17214885819648695,0.0022087621705512437,1.266799905792247,0.17502747080228057,0.17280014882123204,0.0022273219810485245,1.2725556570286125,227.0,187.0,0.0,-0.1245225281173381,0.0008939338393467444,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,last_registered_block_origin_ge300,lightgbm_qlike,B1_over_B0,29562,414,2482,2024-10-28,2026-07-31,0.1664189440151291,0.16171293807273202,0.0047060059423971205,2.8278066359856835,0.16714259519266533,0.16245582090102428,0.004686774291641049,2.8040573895831895,228.0,186.0,0.0,-0.21739640185163184,0.001850923683321612,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,last_registered_block_origin_ge300,lightgbm_qlike,B2_over_B1,29562,414,2482,2024-10-28,2026-07-31,0.16171293807273202,0.16105390903724778,0.0006590290354841791,0.4075301848685565,0.16245582090102428,0.16168460988084685,0.0007712110201774369,0.4747204599380252,202.0,212.0,0.0,-0.08803317821889362,-9.876898682689358e-05,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,last_market_hour_origin_ge330,log_ridge_harq,B1_over_B0,14794,414,2477,2024-10-28,2026-07-31,0.19293932863935953,0.19201897810953017,0.0009203505298293938,0.4770155137990061,0.19212555708199464,0.19122811079291543,0.0008974462890792012,0.4671144759237796,215.0,199.0,0.0,-0.20205890107959235,0.0004147611120520339,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,last_market_hour_origin_ge330,log_ridge_harq,B2_over_B1,14794,414,2477,2024-10-28,2026-07-31,0.19201897810953017,0.1885882281077648,0.0034307500017653606,1.7866723568377787,0.19122811079291543,0.1878335655944928,0.0033945451984226382,1.7751287634163033,234.0,180.0,0.0,-0.21788908474698654,0.001462961596466486,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,last_market_hour_origin_ge330,lightgbm_qlike,B1_over_B0,14794,414,2477,2024-10-28,2026-07-31,0.17393189367908607,0.16952750872735523,0.004404384951730871,2.532246880412401,0.17344039830155564,0.16909052366035934,0.004349874641196294,2.507993918252711,209.0,205.0,0.0,-0.2763046376940872,0.0001564516470789895,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,last_market_hour_origin_ge330,lightgbm_qlike,B2_over_B1,14794,414,2477,2024-10-28,2026-07-31,0.16952750872735523,0.16927631999637818,0.00025118873097703266,0.1481698945868485,0.16909052366035934,0.16878965024254583,0.00030087341781351307,0.17793629784827983,222.0,192.0,0.0,-0.17842566521248227,0.0008170238488423298,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,first_observed_hour_origin35_94,log_ridge_harq,B1_over_B0,29936,419,2513,2024-10-28,2026-07-31,0.10668020992581467,0.10693229506600412,-0.00025208514018943876,-0.2362998163996289,0.10661552281712172,0.10686688350158671,-0.0002513606844649907,-0.23576368414583615,211.0,208.0,0.0,-0.08282376195935814,3.79099815754555e-05,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,first_observed_hour_origin35_94,log_ridge_harq,B2_over_B1,29936,419,2513,2024-10-28,2026-07-31,0.10693229506600412,0.10639615014862568,0.0005361449173784432,0.5013872722431582,0.10686688350158671,0.10635444501619967,0.0005124384853870401,0.4795110221207411,216.0,203.0,0.0,-0.1454444786479713,0.00016302140471160728,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,first_observed_hour_origin35_94,lightgbm_qlike,B1_over_B0,29936,419,2513,2024-10-28,2026-07-31,0.11820681176658564,0.11682794502974433,0.0013788667368412992,1.166486699230199,0.11807821338741817,0.11666740041013433,0.0014108129772838346,1.1948122662179135,235.0,184.0,0.0,-0.17284933689576398,0.0008690744675657822,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,intraday,first_observed_hour_origin35_94,lightgbm_qlike,B2_over_B1,29936,419,2513,2024-10-28,2026-07-31,0.11682794502974433,0.11834441704285835,-0.0015164720131139878,-1.298038763523483,0.11666740041013433,0.1181550542512939,-0.0014876538411595641,-1.275123844304273,206.0,213.0,0.0,-0.8238012529230856,-9.214176611239966e-05,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-10,log_ridge_harq,B1_over_B0,1560,4,24,2024-10-28,2024-10-31,0.09843481684265502,0.10892291928366643,-0.01048810244101141,-10.654870682368735,0.09843481684265504,0.10892291928366643,-0.010488102441011393,-10.654870682368715,0.0,4.0,0.0,-0.017507657572939095,-0.012104318771733034,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-10,log_ridge_harq,B2_over_B1,1560,4,24,2024-10-28,2024-10-31,0.10892291928366643,0.10496500674968726,0.003957912533979178,3.6336820202841253,0.10892291928366643,0.10496500674968726,0.003957912533979174,3.6336820202841222,3.0,1.0,0.0,-0.0008915049610264542,0.004094670076039919,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-10,lightgbm_qlike,B1_over_B0,1560,4,24,2024-10-28,2024-10-31,0.10305731880617154,0.11813615419851117,-0.015078835392339628,-14.631503678743716,0.10305731880617156,0.11813615419851117,-0.015078835392339618,-14.631503678743703,1.0,3.0,0.0,-0.047689988896059896,-0.008405573553608922,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-10,lightgbm_qlike,B2_over_B1,1560,4,24,2024-10-28,2024-10-31,0.11813615419851117,0.12087879348067672,-0.0027426392821655347,-2.321591811391554,0.11813615419851117,0.1208787934806767,-0.002742639282165532,-2.3215918113915515,2.0,2.0,0.0,-0.008015583607436705,-0.003000850173385229,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-11,log_ridge_harq,B1_over_B0,7584,20,120,2024-11-01,2024-11-29,0.13864266179784285,0.14019237086874783,-0.0015497090709049638,-1.1177721567150956,0.1367468993149588,0.13789831646400325,-0.0011514171490444591,-0.842006038025394,9.0,11.0,0.0,-0.052624542884727954,-0.0011190489621371938,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-11,log_ridge_harq,B2_over_B1,7584,20,120,2024-11-01,2024-11-29,0.14019237086874783,0.13553333742717863,0.0046590334415692,3.3233145375158273,0.13789831646400325,0.1335299639382213,0.004368352525781938,3.1678070028666707,11.0,9.0,0.0,-0.013079969725174556,0.00040495691840051334,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-11,lightgbm_qlike,B1_over_B0,7584,20,120,2024-11-01,2024-11-29,0.14164612546646463,0.13888384384710106,0.0027622816193635766,1.9501286111899756,0.1397583351129002,0.13707074375447464,0.002687591358425556,1.9230276006468268,12.0,8.0,0.0,-0.005546871806852358,0.0004414262432566596,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-11,lightgbm_qlike,B2_over_B1,7584,20,120,2024-11-01,2024-11-29,0.13888384384710106,0.139390564802201,-0.0005067209550999518,-0.36485234067816213,0.13707074375447464,0.13746159962539234,-0.0003908558709176946,-0.28514901153364114,10.0,10.0,0.0,-0.015975702166353578,0.0002327357444646197,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-12,log_ridge_harq,B1_over_B0,7974,21,126,2024-12-02,2024-12-31,0.12528325114752928,0.1256270775988233,-0.0003438264512940138,-0.27443927910933247,0.12622703622616413,0.1266576317877215,-0.000430595561557362,-0.3411278395112226,7.0,14.0,0.0,-0.01420066671829312,-0.0013295650931187258,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-12,log_ridge_harq,B2_over_B1,7974,21,126,2024-12-02,2024-12-31,0.1256270775988233,0.12483301062076632,0.0007940669780569682,0.632082663414918,0.1266576317877215,0.12585856975840026,0.0007990620293212292,0.6308834438499996,11.0,10.0,0.0,-0.008539028598564202,0.0009834626718266404,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-12,lightgbm_qlike,B1_over_B0,7974,21,126,2024-12-02,2024-12-31,0.13007657834997338,0.13195421326248924,-0.0018776349125158443,-1.4434842431540855,0.12960077119705662,0.13156012002916906,-0.001959348832112434,-1.5118342383420424,8.0,13.0,0.0,-0.02838812013678542,-0.00020245454494684234,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2024-12,lightgbm_qlike,B2_over_B1,7974,21,126,2024-12-02,2024-12-31,0.13195421326248924,0.13274667825267636,-0.0007924649901870939,-0.6005605812757847,0.13156012002916906,0.1326137640397922,-0.0010536440106231337,-0.800884044792239,10.0,11.0,0.0,-0.017666081519855673,-0.0003078666766616889,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2025-01,log_ridge_harq,B1_over_B0,5850,15,90,2025-01-02,2025-01-24,0.10765622408072659,0.10779252588649234,-0.00013630180576574587,-0.12660838416879572,0.10765622408072659,0.10779252588649232,-0.00013630180576573725,-0.1266083841687877,6.0,9.0,0.0,-0.014185709626816978,-0.0012768604253685367,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2025-01,log_ridge_harq,B2_over_B1,5850,15,90,2025-01-02,2025-01-24,0.10779252588649234,0.1070772363030691,0.0007152895834232304,0.6635799444726294,0.10779252588649232,0.10707723630306912,0.0007152895834232065,0.6635799444726072,7.0,8.0,0.0,-0.006298932446546418,-2.0524538861713126e-05,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2025-01,lightgbm_qlike,B1_over_B0,5850,15,90,2025-01-02,2025-01-24,0.11089979672869807,0.11000382666471595,0.0008959700639821012,0.8079095637785302,0.11089979672869806,0.11000382666471595,0.0008959700639821072,0.8079095637785356,8.0,7.0,0.0,-0.0233699416692712,0.0006002076082092661,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2025-01,lightgbm_qlike,B2_over_B1,5850,15,90,2025-01-02,2025-01-24,0.11000382666471595,0.10839230955568165,0.0016115171090343241,1.4649645906829376,0.11000382666471595,0.10839230955568163,0.0016115171090343161,1.4649645906829303,8.0,7.0,0.0,-0.0051640016693193375,0.0006428030914209376,,POSTHOC_DESCRIPTIVE_ONLY
30,primary,month,2025-02,log_ridge_harq,B1_over_B0,1560,4,24,2025-02-25,2025-02-28,0.08225465989904299,0.08685970781423859,-0.00460504791519558,-5.598525263915363,0.08225465989904299,0.08685970781423857,-0.004605047915195587,-5.598525263915371,1.0,3.0,0.0,-0.011484857112846233,-0.0035890622340518305,,POSTHOC_DESCRIPTIVE_ONLY
